PaymentID,ShipmentID,Amount,PaymentDate,PaymentMethod
27222,1003,59.76,2025-06-03 01:01:52.277,Credit Card
27223,40691,8.15,2025-11-24 06:21:26.692,Bank Transfer
27224,17611,100.1,2025-10-13 07:56:56.040,Credit Card
27225,63662,137.38,2025-09-18 12:09:21.173,PayPal
27226,18235,98.66,2026-01-20 13:06:42.834,Bank Transfer
27227,82853,35.14,2026-02-01 21:00:40.869,Credit Card
27228,41068,97.39,2025-11-01 12:09:03.271,PayPal
27229,50514,136.87,2025-12-01 20:42:31.946,Bank Transfer
27230,2912,40.18,2026-02-24 09:42:05.648,PayPal
27231,1616,16.07,2025-08-26 00:48:56.150,Bank Transfer
27232,3582,79.11,2025-03-17 00:45:37.608,Cash
27233,31668,40.07,2025-11-16 21:28:10.851,Credit Card
27234,71799,131.11,2025-03-10 03:21:33.399,PayPal
27235,78304,86.2,2025-12-26 09:46:44.403,Bank Transfer
27236,68419,147.78,2025-05-26 03:44:05.577,Credit Card
27237,56,49.25,2026-01-14 11:44:22.083,PayPal
27238,28132,117.12,2025-07-04 18:44:17.974,Credit Card
27239,10658,38.72,2025-11-23 08:55:01.089,PayPal
27240,32238,88.76,2025-11-07 12:55:55.256,Credit Card
27241,78551,53.09,2025-06-09 22:44:58.291,Bank Transfer
27242,46250,72.28,2025-06-24 18:05:37.584,Credit Card
27243,91778,87.45,2025-11-21 05:40:13.762,Bank Transfer
27244,25236,46.34,2025-08-02 09:22:20.085,PayPal
27245,588,51.57,2025-03-04 14:05:30.305,Bank Transfer
27246,10251,62.52,2025-09-18 10:34:26.263,Cash
27247,82824,104.97,2026-01-22 19:15:47.714,PayPal
27248,64756,22.71,2025-09-20 05:18:35.942,PayPal
27249,47764,69.56,2025-07-29 06:09:06.937,PayPal
27250,50272,98.62,2025-06-09 03:56:59.268,Credit Card
27251,42570,104.33,2026-01-01 15:51:27.398,Cash
27252,35449,149.61,2025-05-13 08:01:35.542,Credit Card
27253,29340,37.04,2025-08-18 20:41:56.638,Credit Card
27254,37995,38.67,2026-02-03 23:20:32.452,Bank Transfer
27255,68135,56.08,2025-05-09 21:49:44.251,Bank Transfer
27256,62845,85.33,2025-12-08 06:11:19.314,Cash
27257,46309,67.53,2025-09-28 18:13:09.352,PayPal
27258,37368,55.92,2026-02-13 23:55:26.898,PayPal
27259,3698,74.34,2025-12-20 16:50:19.899,PayPal
27260,16585,107.7,2026-02-24 06:20:23.399,PayPal
27261,16228,98.15,2025-06-24 03:29:51.179,Bank Transfer
27262,25897,87.61,2025-06-13 21:25:24.310,Cash
27263,30587,21.24,2025-12-04 09:09:04.221,PayPal
27264,28619,87.06,2025-10-13 09:25:45.844,Cash
27265,24664,14.58,2025-12-18 18:55:01.228,PayPal
27266,91842,79.62,2025-05-07 10:43:22.374,Credit Card
27267,99974,116.47,2025-11-28 18:57:38.381,PayPal
27268,67587,15.84,2025-08-01 04:36:15.212,PayPal
27269,57858,25.21,2025-06-23 19:48:29.253,Credit Card
27270,1445,28.06,2025-11-15 17:11:49.703,Credit Card
27271,29892,11.57,2025-04-23 08:32:20.756,Credit Card
27272,71604,34.85,2025-07-08 13:14:10.049,PayPal
27273,36486,39.81,2025-04-07 10:06:58.460,Credit Card
27274,34038,65.36,2025-10-24 05:08:42.251,Credit Card
27275,80564,107.93,2025-10-29 08:20:41.203,Cash
27276,98915,133.02,2025-05-03 05:18:32.148,Credit Card
27277,51139,107.35,2025-10-28 18:19:37.429,PayPal
27278,17174,27.87,2026-01-10 16:25:41.017,Bank Transfer
27279,96658,136.31,2025-04-27 13:08:48.538,Bank Transfer
27280,81190,139.89,2025-12-04 00:11:09.065,Cash
27281,5217,31.07,2025-03-22 01:14:06.678,Credit Card
27282,18437,61.74,2025-07-04 09:13:11.967,PayPal
27283,6914,113.58,2025-07-14 12:56:58.501,Cash
27284,60960,32.59,2025-12-23 09:28:36.868,Cash
27285,73248,20.89,2026-02-12 06:09:59.561,Cash
27286,58460,135.69,2025-04-21 06:57:05.574,Bank Transfer
27287,98291,28.84,2025-04-19 06:48:29.001,PayPal
27288,18185,124.83,2025-10-01 00:50:56.003,Bank Transfer
27289,26411,17.84,2025-10-25 12:03:22.850,Credit Card
27290,68017,58.65,2025-05-11 19:43:46.237,Credit Card
27291,22064,27.83,2025-05-29 10:11:21.185,Credit Card
27292,51979,95.98,2025-06-13 18:33:43.615,Credit Card
27293,58164,67.21,2026-01-08 19:23:31.443,Cash
27294,3004,64.0,2025-04-30 04:04:37.855,PayPal
27295,42515,87.62,2025-05-02 17:19:07.728,Bank Transfer
27296,38111,61.08,2025-08-15 21:39:33.179,Bank Transfer
27297,42962,33.9,2025-08-05 12:06:35.531,Cash
27298,6860,125.67,2025-06-25 01:27:03.634,Cash
27299,63810,131.44,2025-05-05 00:02:36.304,Bank Transfer
27300,71061,142.58,2025-07-10 08:46:29.868,Cash
27301,53806,113.58,2025-07-23 11:01:13.446,PayPal
27302,34547,14.94,2025-03-29 03:20:32.637,Cash
27303,18283,60.01,2025-06-29 23:50:01.901,Cash
27304,37539,64.38,2025-05-21 21:19:06.530,PayPal
27305,207,26.14,2025-08-25 09:23:24.875,Bank Transfer
27306,35235,69.26,2025-08-07 08:00:25.323,Bank Transfer
27307,25839,43.31,2025-03-18 19:33:00.652,Bank Transfer
27308,51298,71.05,2025-08-27 08:39:23.392,Cash
27309,64114,115.05,2025-03-14 06:24:12.529,Credit Card
27310,16434,42.19,2025-11-14 09:43:35.213,Cash
27311,74671,46.72,2025-06-18 12:13:52.498,Bank Transfer
27312,96080,11.78,2025-05-02 07:42:27.172,Bank Transfer
27313,21082,103.69,2025-07-09 01:32:45.613,Credit Card
27314,94179,47.86,2025-09-02 01:13:44.996,Credit Card
27315,99415,63.99,2025-08-05 17:31:33.755,Cash
27316,52382,17.98,2025-04-01 18:03:23.992,Bank Transfer
27317,13961,95.22,2025-06-07 14:22:53.202,Credit Card
27318,1451,39.45,2026-01-12 04:19:50.602,PayPal
27319,18143,147.87,2025-07-05 05:28:41.138,PayPal
27320,49657,67.01,2026-02-27 10:02:21.185,Cash
27321,66249,103.72,2025-04-15 04:35:07.467,Credit Card
27322,31669,77.51,2025-09-22 08:52:04.367,PayPal
27323,86693,128.65,2025-06-07 08:21:51.212,Bank Transfer
27324,50976,7.69,2025-09-28 00:34:11.546,Credit Card
27325,51950,139.45,2026-01-18 14:15:13.546,Credit Card
27326,41594,109.93,2025-03-06 01:34:43.127,Credit Card
27327,72675,63.36,2025-07-17 15:56:34.525,Credit Card
27328,52836,39.06,2025-12-27 10:31:17.874,Bank Transfer
27329,39418,20.42,2025-06-26 08:39:01.687,Cash
27330,49447,78.2,2025-05-21 21:12:48.106,Bank Transfer
27331,5809,71.9,2025-05-07 21:10:42.166,Credit Card
27332,75548,27.05,2025-07-18 14:46:41.021,PayPal
27333,59719,92.27,2025-04-11 04:39:22.560,Cash
27334,7009,135.16,2025-07-27 12:17:58.241,Bank Transfer
27335,42532,41.91,2026-01-12 19:39:43.309,Cash
27336,44499,59.78,2025-10-23 06:35:55.517,Bank Transfer
27337,39784,67.3,2025-10-24 04:51:24.050,Credit Card
27338,15991,131.06,2026-01-10 09:27:36.747,Bank Transfer
27339,94852,40.2,2026-01-20 09:14:15.145,Credit Card
27340,37047,120.52,2025-09-23 11:50:16.851,Bank Transfer
27341,7331,92.73,2025-09-14 03:25:44.429,Credit Card
27342,72625,10.97,2025-10-25 03:44:21.490,Credit Card
27343,44587,9.82,2025-10-20 08:24:07.523,PayPal
27344,52040,35.34,2025-04-07 18:42:24.190,Bank Transfer
27345,51252,12.78,2025-08-19 16:48:14.706,Cash
27346,99643,80.01,2025-09-25 12:02:06.497,Cash
27347,79527,125.13,2026-01-29 12:35:58.631,Bank Transfer
27348,37765,82.17,2025-04-15 15:48:28.947,Bank Transfer
27349,37880,13.82,2025-11-21 04:56:31.613,Credit Card
27350,60831,40.21,2025-12-08 15:01:45.785,PayPal
27351,40608,104.02,2025-05-27 12:30:23.034,Cash
27352,43320,101.33,2026-01-12 09:22:24.400,Bank Transfer
27353,96209,14.16,2026-02-04 09:07:51.498,Bank Transfer
27354,30258,59.47,2025-07-29 18:45:41.794,Bank Transfer
27355,25907,85.1,2025-03-30 12:19:05.494,Credit Card
27356,17142,57.45,2025-07-14 21:46:38.809,PayPal
27357,9272,52.06,2025-12-19 10:09:05.056,Bank Transfer
27358,39979,42.19,2025-03-29 11:01:12.649,PayPal
27359,73042,118.35,2025-12-01 12:25:17.327,Credit Card
27360,70043,135.82,2025-04-23 05:57:10.871,Credit Card
27361,47743,20.85,2025-10-05 20:09:45.938,Credit Card
27362,24514,77.91,2025-06-20 03:16:37.284,Bank Transfer
27363,34877,85.58,2025-03-22 05:20:49.833,Cash
27364,76103,23.77,2025-03-02 13:43:51.059,Cash
27365,95494,112.91,2025-11-18 22:33:00.797,Credit Card
27366,45882,112.39,2025-12-31 06:11:25.442,Cash
27367,9309,128.06,2025-05-13 00:33:01.747,PayPal
27368,13780,50.19,2026-01-04 17:31:00.901,PayPal
27369,37588,126.8,2025-09-20 21:04:25.277,Cash
27370,51584,56.49,2025-07-06 06:54:19.349,PayPal
27371,72652,114.9,2025-09-02 00:08:25.628,Cash
27372,56913,92.88,2025-05-01 03:00:01.092,Credit Card
27373,22371,44.97,2025-09-14 15:02:02.537,Credit Card
27374,43897,97.19,2025-11-26 10:49:33.789,Cash
27375,33406,8.71,2026-01-08 18:58:45.184,Bank Transfer
27376,76907,118.08,2025-12-28 03:11:25.530,Cash
27377,28637,98.11,2025-11-29 06:54:14.226,Cash
27378,37700,75.06,2025-09-28 11:42:58.878,Cash
27379,99421,130.76,2025-05-04 06:51:12.541,Bank Transfer
27380,24670,9.34,2025-04-15 07:21:18.648,Bank Transfer
27381,19495,31.31,2026-01-04 03:57:13.735,Cash
27382,72964,80.4,2025-08-13 12:34:12.620,Credit Card
27383,36681,147.11,2025-04-03 04:14:47.845,Bank Transfer
27384,64345,84.14,2025-09-26 12:50:43.854,Credit Card
27385,54069,148.46,2025-07-18 05:29:27.671,Bank Transfer
27386,23787,102.02,2025-11-23 11:10:37.807,Cash
27387,83059,147.36,2025-12-01 01:57:36.846,Cash
27388,36216,65.04,2026-02-08 20:52:06.878,PayPal
27389,76881,91.45,2026-01-14 14:39:21.485,Cash
27390,88131,48.77,2025-05-15 16:39:05.305,Credit Card
27391,89586,41.41,2026-01-27 20:40:12.618,Cash
27392,81412,14.86,2025-11-21 13:16:38.602,Bank Transfer
27393,72857,91.27,2025-12-30 12:21:10.092,Bank Transfer
27394,26823,118.1,2025-05-29 05:23:19.984,Credit Card
27395,80434,54.01,2025-03-05 23:02:32.885,Credit Card
27396,33854,13.14,2025-07-10 16:30:34.831,Credit Card
27397,76476,121.04,2025-09-01 18:03:53.024,Cash
27398,10503,21.2,2025-10-08 00:55:19.115,Credit Card
27399,51956,128.47,2025-09-01 15:58:02.740,PayPal
27400,87424,33.01,2026-02-24 19:16:06.529,Credit Card
27401,23902,68.5,2025-10-19 09:36:47.388,Bank Transfer
27402,90455,145.42,2025-05-05 10:49:26.132,PayPal
27403,5782,73.87,2025-06-26 00:14:28.111,Cash
27404,22999,48.18,2025-11-25 15:03:21.117,Bank Transfer
27405,50298,84.22,2025-10-23 13:34:28.457,Credit Card
27406,4073,142.63,2025-06-11 13:16:59.049,PayPal
27407,35546,130.6,2025-12-21 10:13:45.458,Bank Transfer
27408,14329,134.38,2025-05-30 23:43:01.110,Credit Card
27409,80826,129.01,2025-08-11 07:47:34.366,Cash
27410,63720,123.15,2025-06-16 17:16:23.271,Bank Transfer
27411,78097,50.07,2025-10-31 23:41:34.876,Credit Card
27412,29411,60.73,2025-09-08 15:48:19.150,Bank Transfer
27413,94370,105.14,2025-12-08 15:35:32.150,Bank Transfer
27414,77771,74.9,2025-08-05 09:56:20.379,Credit Card
27415,61987,30.46,2025-09-30 14:03:27.267,Credit Card
27416,7730,148.88,2025-03-08 11:22:09.279,Cash
27417,24488,97.22,2025-08-17 17:30:33.106,Cash
27418,63345,85.69,2025-05-12 06:52:50.249,PayPal
27419,39532,127.38,2025-11-23 22:32:49.913,Cash
27420,11636,99.6,2026-01-06 20:40:25.487,PayPal
27421,90407,143.48,2025-04-25 21:37:56.124,Cash
27422,69297,64.26,2025-05-22 03:46:16.403,Bank Transfer
27423,18676,110.55,2026-01-29 18:07:31.821,Credit Card
27424,2702,142.15,2025-09-13 11:09:11.111,Bank Transfer
27425,37850,93.73,2025-11-03 04:54:38.695,Bank Transfer
27426,66224,100.77,2025-03-25 15:19:36.654,PayPal
27427,13519,40.03,2026-02-10 17:54:01.213,PayPal
27428,36981,48.8,2025-07-19 05:07:30.777,Cash
27429,92527,51.04,2025-10-08 08:37:22.374,Credit Card
27430,97634,98.94,2026-01-12 12:08:15.299,Credit Card
27431,34984,113.97,2025-03-29 04:23:47.313,PayPal
27432,26790,80.29,2025-06-06 00:43:00.679,Cash
27433,38256,69.37,2025-09-24 13:54:07.622,Cash
27434,1403,126.17,2025-07-09 17:26:34.178,PayPal
27435,37964,126.57,2025-10-22 22:06:49.973,Cash
27436,77377,84.45,2025-03-12 07:01:11.476,Cash
27437,5675,41.49,2025-10-05 00:28:47.260,Bank Transfer
27438,63312,139.6,2025-03-29 14:42:33.180,Bank Transfer
27439,18240,59.7,2025-09-20 09:40:40.390,PayPal
27440,6812,131.55,2026-02-16 15:38:40.434,Bank Transfer
27441,99429,38.17,2025-08-16 22:59:03.516,Bank Transfer
27442,74148,9.13,2025-09-26 00:19:04.729,Credit Card
27443,71067,45.77,2025-12-27 06:42:06.518,Bank Transfer
27444,43558,88.08,2025-07-11 17:07:58.506,Bank Transfer
27445,14391,27.65,2025-06-04 14:18:17.454,PayPal
27446,42093,42.93,2025-04-17 15:41:59.135,Credit Card
27447,69347,49.02,2026-02-04 10:09:57.451,PayPal
27448,81728,33.65,2025-06-01 01:34:39.353,PayPal
27449,76386,76.94,2025-07-27 21:47:38.774,Cash
27450,83717,64.32,2026-02-25 02:06:37.972,Cash
27451,39969,109.57,2025-05-12 06:12:12.819,PayPal
27452,51675,132.66,2025-12-16 16:14:32.858,Cash
27453,46881,138.52,2026-01-05 17:49:11.498,PayPal
27454,87767,50.18,2025-06-12 02:52:32.023,Bank Transfer
27455,55348,43.08,2025-06-27 23:08:29.602,Credit Card
27456,68230,108.96,2025-10-17 05:59:59.804,Credit Card
27457,74101,32.86,2025-05-22 18:35:33.098,Bank Transfer
27458,58206,14.26,2025-06-14 17:39:12.908,Cash
27459,216,26.89,2025-09-05 08:04:49.449,Credit Card
27460,43562,124.63,2025-03-25 10:40:38.060,Credit Card
27461,62645,19.09,2025-09-07 18:24:21.358,Bank Transfer
27462,70240,92.81,2026-01-09 22:47:52.660,Bank Transfer
27463,95365,146.19,2025-06-04 13:34:27.917,Cash
27464,97366,27.1,2025-08-18 07:10:34.872,PayPal
27465,89130,132.25,2026-01-31 07:57:40.057,Cash
27466,98935,114.53,2026-02-27 12:06:56.476,Cash
27467,54773,47.24,2025-03-05 15:29:44.126,Cash
27468,98665,49.04,2025-07-28 21:55:05.919,Bank Transfer
27469,51427,77.47,2026-01-19 20:53:54.196,Cash
27470,46731,53.5,2025-09-09 23:50:52.723,Cash
27471,81985,26.66,2025-09-16 23:55:45.405,Cash
27472,76752,12.44,2026-01-27 14:11:58.226,Bank Transfer
27473,78476,81.81,2026-02-10 11:50:37.329,PayPal
27474,81906,23.55,2025-09-29 21:06:40.836,Bank Transfer
27475,44395,139.09,2025-03-18 07:23:27.542,Bank Transfer
27476,14350,111.44,2025-03-05 19:12:04.019,Cash
27477,58021,14.35,2025-03-05 07:01:30.330,PayPal
27478,69882,124.39,2025-12-04 03:09:01.511,Credit Card
27479,33224,82.18,2025-04-08 10:01:44.979,Credit Card
27480,53637,74.12,2025-08-02 13:02:56.819,Cash
27481,15283,31.91,2025-08-10 02:48:16.625,Credit Card
27482,9464,108.45,2025-11-27 02:32:56.022,Cash
27483,96764,6.48,2025-10-20 18:03:48.043,Credit Card
27484,79685,6.02,2026-02-15 08:22:57.848,Bank Transfer
27485,26517,129.76,2025-08-03 01:23:36.235,PayPal
27486,26924,98.19,2025-11-19 02:04:05.210,Bank Transfer
27487,33692,8.41,2026-01-09 15:39:25.893,Cash
27488,2475,81.8,2025-08-01 09:09:06.992,Bank Transfer
27489,71994,36.27,2025-07-12 21:07:29.659,Credit Card
27490,3962,35.13,2025-06-11 01:53:39.862,PayPal
27491,80723,41.84,2025-11-16 03:30:07.869,PayPal
27492,23335,86.94,2025-10-11 11:02:18.761,PayPal
27493,46457,17.07,2025-11-10 13:08:49.962,PayPal
27494,76319,20.49,2025-11-13 11:27:49.996,PayPal
27495,32917,132.11,2025-11-06 13:15:27.558,Bank Transfer
27496,40429,127.35,2025-03-25 11:52:12.407,PayPal
27497,92860,8.62,2025-04-20 06:51:40.466,PayPal
27498,89049,49.03,2025-05-04 19:28:27.333,Credit Card
27499,29144,148.68,2025-10-25 10:18:39.386,Credit Card
27500,92758,148.77,2025-04-05 05:43:46.013,Cash
27501,93252,41.54,2025-03-18 04:14:20.025,Credit Card
27502,27371,127.27,2025-08-09 05:45:53.366,Credit Card
27503,78992,106.64,2025-08-01 01:57:53.636,PayPal
27504,81039,20.44,2025-03-30 04:44:30.452,Credit Card
27505,28233,21.89,2025-06-22 10:09:37.446,Credit Card
27506,68196,31.76,2025-08-17 00:47:57.384,Cash
27507,88611,5.47,2025-07-20 17:24:56.610,Bank Transfer
27508,54799,61.15,2025-03-22 15:39:22.417,PayPal
27509,17799,100.32,2025-10-31 23:57:34.871,Cash
27510,43820,39.79,2026-02-19 13:18:03.004,Cash
27511,41315,69.04,2025-09-04 11:11:59.377,Credit Card
27512,80437,57.48,2025-03-17 18:27:08.201,Bank Transfer
27513,43683,145.09,2025-06-11 15:08:51.750,Bank Transfer
27514,3598,63.99,2025-03-09 10:10:55.929,Cash
27515,17356,134.88,2025-06-20 14:12:29.585,PayPal
27516,32120,95.85,2025-08-09 14:23:11.178,Bank Transfer
27517,47959,33.84,2025-03-14 17:21:58.399,PayPal
27518,60128,61.76,2026-02-18 08:56:33.858,PayPal
27519,36493,27.77,2025-12-09 15:25:22.469,Bank Transfer
27520,98416,41.3,2025-07-28 00:14:36.766,Credit Card
27521,19187,92.46,2026-01-23 06:35:21.146,Bank Transfer
27522,61348,129.25,2025-06-30 14:27:57.571,Bank Transfer
27523,97923,101.56,2025-11-26 18:42:44.689,Credit Card
27524,7530,16.95,2025-04-22 08:42:51.344,Credit Card
27525,65663,55.04,2025-03-04 20:12:59.288,Credit Card
27526,61872,32.3,2025-12-16 05:45:06.252,Cash
27527,60847,63.08,2025-06-18 07:21:41.928,Credit Card
27528,17648,51.15,2025-05-24 06:24:34.174,Bank Transfer
27529,22099,40.21,2026-02-18 13:12:00.221,Bank Transfer
27530,57213,55.9,2025-09-08 16:25:02.715,PayPal
27531,71314,93.11,2025-06-06 21:08:53.542,PayPal
27532,60564,131.64,2026-02-03 01:35:41.360,Credit Card
27533,13576,81.78,2026-02-04 13:49:08.768,Credit Card
27534,48823,56.88,2025-03-27 15:51:20.084,PayPal
27535,77465,43.62,2026-01-17 11:38:21.146,PayPal
27536,20888,8.53,2025-07-02 13:03:01.058,PayPal
27537,10286,74.62,2025-09-09 09:42:05.593,Cash
27538,83684,26.74,2025-03-15 17:54:17.602,Credit Card
27539,19071,147.74,2025-12-05 11:15:16.635,PayPal
27540,29141,39.2,2025-05-25 02:10:38.080,PayPal
27541,58733,86.68,2025-12-27 06:36:26.425,Credit Card
27542,51575,20.15,2025-07-21 06:21:54.533,Credit Card
27543,11713,48.13,2025-05-11 01:49:06.188,Cash
27544,10025,69.52,2026-01-09 07:36:54.459,Credit Card
27545,98636,79.34,2025-08-02 20:37:29.229,Bank Transfer
27546,47366,59.34,2025-08-19 22:41:43.222,Bank Transfer
27547,98835,65.73,2025-11-07 08:08:30.368,Credit Card
27548,65158,116.14,2025-06-07 13:13:35.503,Cash
27549,27432,22.14,2025-11-15 14:59:11.639,Bank Transfer
27550,80452,73.61,2025-12-15 10:13:57.362,Credit Card
27551,19064,129.65,2025-07-04 13:55:30.677,Credit Card
27552,10615,129.4,2026-01-21 15:31:25.081,Cash
27553,69797,30.81,2025-11-07 16:26:57.114,PayPal
27554,34503,70.06,2026-01-18 08:10:22.714,PayPal
27555,73246,113.26,2025-12-28 21:10:53.401,PayPal
27556,84385,67.06,2025-11-14 12:19:44.721,PayPal
27557,40102,127.96,2026-01-18 21:04:37.494,Cash
27558,16277,27.51,2025-05-28 00:57:26.865,Bank Transfer
27559,78368,115.57,2025-10-05 17:40:01.374,Credit Card
27560,38577,51.98,2026-02-17 13:12:04.259,Cash
27561,13871,35.66,2025-10-17 21:25:49.085,PayPal
27562,10099,85.16,2025-09-05 19:49:01.088,Cash
27563,55057,140.21,2025-06-14 04:37:39.182,Bank Transfer
27564,81836,138.5,2025-12-31 20:02:58.393,Bank Transfer
27565,77909,51.14,2025-12-08 00:00:44.719,Bank Transfer
27566,42348,55.78,2025-05-25 21:14:56.550,Credit Card
27567,2942,109.42,2025-06-08 01:14:37.964,PayPal
27568,95606,103.84,2025-10-09 14:50:02.968,Cash
27569,964,146.15,2025-07-13 19:56:37.317,Credit Card
27570,9904,21.9,2025-06-02 05:38:39.882,Cash
27571,88678,135.8,2026-02-10 22:53:54.561,Bank Transfer
27572,23005,79.01,2026-02-03 06:54:00.184,PayPal
27573,5232,148.93,2026-01-16 18:03:23.631,Credit Card
27574,41430,120.98,2025-10-18 22:24:00.533,Credit Card
27575,26939,31.36,2025-09-26 09:09:16.249,PayPal
27576,93129,14.87,2025-10-08 18:20:23.513,Cash
27577,86224,94.88,2026-01-04 16:36:24.687,PayPal
27578,73350,138.26,2025-07-29 01:45:28.114,Cash
27579,3363,144.66,2025-12-15 05:09:25.829,Bank Transfer
27580,5195,94.02,2025-11-10 21:45:25.755,Bank Transfer
27581,60749,28.31,2026-02-21 04:57:46.897,Credit Card
27582,65648,6.73,2025-08-22 04:51:25.449,Bank Transfer
27583,5758,140.02,2025-06-21 22:35:24.392,Bank Transfer
27584,25375,66.37,2025-11-01 03:11:11.242,PayPal
27585,5008,87.51,2025-05-06 14:36:01.691,Bank Transfer
27586,68748,46.99,2025-08-04 23:37:06.270,PayPal
27587,8607,139.2,2025-08-04 06:57:18.173,PayPal
27588,16628,37.57,2025-03-22 07:04:46.085,Bank Transfer
27589,19990,92.6,2025-11-29 17:51:35.039,Cash
27590,80384,40.91,2026-01-15 10:32:45.265,Credit Card
27591,80108,11.69,2025-06-10 09:31:11.677,Credit Card
27592,60598,128.07,2025-10-27 11:23:39.619,Cash
27593,56742,98.55,2025-09-19 04:22:12.080,Cash
27594,46234,46.09,2025-04-27 20:58:31.486,Bank Transfer
27595,99263,57.96,2025-07-30 09:41:48.393,Bank Transfer
27596,51792,69.63,2025-07-14 13:31:42.683,Cash
27597,42479,12.36,2025-06-21 12:25:01.819,Bank Transfer
27598,87861,19.89,2025-06-30 11:12:42.621,Bank Transfer
27599,55750,14.39,2025-12-16 04:34:41.284,PayPal
27600,51714,117.65,2025-07-28 17:56:16.120,Credit Card
27601,91603,48.49,2025-10-21 20:21:25.909,Credit Card
27602,95715,129.98,2025-06-24 00:48:19.471,Credit Card
27603,58085,139.05,2025-10-15 03:44:35.353,Credit Card
27604,99648,47.33,2025-12-19 05:37:39.703,Bank Transfer
27605,17194,126.23,2026-01-08 06:10:08.051,Cash
27606,58182,45.53,2025-08-22 00:09:52.634,PayPal
27607,65411,130.12,2025-03-07 06:06:18.194,PayPal
27608,24853,112.88,2025-05-12 04:18:04.023,Credit Card
27609,58046,28.57,2025-03-13 03:54:36.887,Cash
27610,23777,28.66,2025-03-23 05:24:15.534,Credit Card
27611,25616,24.03,2025-04-11 13:37:45.293,Credit Card
27612,14098,93.17,2025-03-29 01:44:08.178,Credit Card
27613,89947,98.12,2025-08-22 12:02:18.453,Bank Transfer
27614,32231,103.8,2025-11-21 21:37:31.862,Bank Transfer
27615,20122,102.41,2025-08-26 09:37:29.617,Bank Transfer
27616,80064,114.87,2025-12-29 02:30:13.420,Cash
27617,59725,58.43,2025-08-14 12:53:00.174,Credit Card
27618,37351,127.58,2025-08-09 00:44:36.834,PayPal
27619,85400,128.5,2025-05-29 04:20:37.947,PayPal
27620,15137,73.59,2025-11-24 03:03:52.642,Cash
27621,91206,52.67,2025-07-12 14:58:51.941,Bank Transfer
27622,14616,89.68,2026-01-06 09:49:19.471,PayPal
27623,11455,39.19,2025-08-13 02:23:28.697,PayPal
27624,19815,116.19,2025-05-07 18:23:42.745,Cash
27625,45711,91.59,2025-11-12 08:58:05.113,PayPal
27626,82468,143.6,2025-10-01 11:32:54.571,Credit Card
27627,55303,73.3,2025-09-12 09:45:56.141,Credit Card
27628,11176,65.25,2025-05-22 16:37:13.577,Cash
27629,12074,29.92,2025-07-23 18:04:23.986,Cash
27630,69792,76.7,2026-02-28 06:40:34.712,Credit Card
27631,52720,17.88,2025-05-24 21:26:44.924,Credit Card
27632,4696,137.74,2025-12-10 12:51:16.908,PayPal
27633,92043,113.93,2025-07-23 08:35:19.173,Bank Transfer
27634,18492,100.47,2025-11-18 23:26:34.851,PayPal
27635,33099,81.17,2025-12-02 18:54:53.137,Credit Card
27636,5841,61.66,2025-05-17 00:26:52.640,PayPal
27637,69647,74.22,2026-01-02 20:49:32.629,PayPal
27638,70499,34.59,2025-10-18 22:45:02.675,Bank Transfer
27639,15677,147.71,2025-04-06 23:59:19.387,Cash
27640,20870,140.56,2026-02-03 15:49:59.478,PayPal
