ShipmentID,TrackingNumber,SenderID,ReceiverID,OriginHubID,DestinationHubID,CreatedDate,PromisedDeliveryDate,DeliveredDate,ServiceType,PackageWeight_KG,PackageVolume_CM3,DeclaredValue,ShippingFee,StatusID,MaterialID,FinalFailureReasonID
28772,TRK-57725026,52739,8579,5,4,2025-06-02 00:00:00.000,2025-06-09 00:00:00.000,2025-06-09 00:00:00.000,Standard,29.03,122.58,283.58,19.54,5,1,
28773,TRK-693619831,29706,75146,12,10,2026-02-07 00:00:00.000,2026-02-14 00:00:00.000,2026-02-13 00:00:00.000,Standard,43.37,7152.52,1663.27,145.55,5,8,
28774,TRK-381554434,14803,3665,4,9,2026-02-09 00:00:00.000,2026-02-16 00:00:00.000,2026-02-16 00:00:00.000,Standard,45.05,9798.4,302.82,24.98,5,1,
28775,TRK-725995932,30213,40325,3,12,2025-12-24 00:00:00.000,2025-12-27 00:00:00.000,2025-12-26 00:00:00.000,Express,36.47,7654.42,1772.68,110.16,5,45,
28776,TRK-966424780,68635,58887,6,7,2025-05-02 00:00:00.000,2025-05-05 00:00:00.000,2025-05-04 00:00:00.000,Express,34.08,2331.13,601.7,22.61,5,26,
28777,TRK-898534854,70566,21449,6,3,2026-01-15 00:00:00.000,2026-01-22 00:00:00.000,2026-01-23 00:00:00.000,Standard,22.77,1500.63,22.75,6.3,5,96,
28778,TRK-560129765,56513,20716,8,11,2025-07-20 00:00:00.000,2025-07-23 00:00:00.000,2025-07-25 00:00:00.000,Express,24.85,1241.78,1902.93,33.63,5,21,
28779,TRK-420649681,96549,31754,7,12,2025-03-13 00:00:00.000,2025-03-20 00:00:00.000,2025-03-20 00:00:00.000,Standard,8.01,1439.88,179.79,110.67,5,70,
28780,TRK-491248004,64982,40051,4,7,2025-09-11 00:00:00.000,2025-09-18 00:00:00.000,,Standard,30.39,4202.67,121.68,112.0,6,44,19
28781,TRK-517787916,93451,70045,11,11,2025-12-19 00:00:00.000,2025-12-26 00:00:00.000,2025-12-29 00:00:00.000,Standard,29.96,2039.79,1456.88,121.15,5,25,
28782,TRK-912052397,23734,80988,12,6,2025-10-12 00:00:00.000,2025-10-19 00:00:00.000,2025-10-19 00:00:00.000,Standard,23.75,332.19,993.02,42.45,5,70,
28783,TRK-975428128,40988,80444,5,12,2026-01-01 00:00:00.000,2026-01-08 00:00:00.000,2026-01-12 00:00:00.000,Standard,29.72,7408.65,1349.2,26.18,5,51,
28784,TRK-347505343,68712,25541,5,2,2025-09-27 00:00:00.000,2025-10-04 00:00:00.000,,Standard,14.1,6170.34,1658.36,149.48,6,25,12
28785,TRK-32701356,49870,32755,6,12,2025-12-17 00:00:00.000,2025-12-24 00:00:00.000,2025-12-24 00:00:00.000,Standard,32.7,1954.44,1369.46,95.57,5,13,
28786,TRK-528196869,38271,38608,6,4,2025-04-17 00:00:00.000,2025-04-20 00:00:00.000,2025-04-23 00:00:00.000,Express,41.29,9625.11,761.07,116.9,5,1,
28787,TRK-973311466,28017,26243,2,9,2025-06-10 00:00:00.000,2025-06-17 00:00:00.000,2025-06-17 00:00:00.000,Standard,13.51,4053.45,912.98,13.62,5,42,
28788,TRK-704776556,36961,33879,1,6,2025-09-20 00:00:00.000,2025-09-23 00:00:00.000,2025-09-22 00:00:00.000,Express,9.06,158.74,1864.68,67.98,5,81,
28789,TRK-715165665,66070,44546,7,6,2026-02-13 00:00:00.000,2026-02-20 00:00:00.000,2026-02-20 00:00:00.000,Standard,22.1,6246.98,769.34,101.93,5,6,
28790,TRK-564255099,10500,63047,4,7,2025-08-01 00:00:00.000,2025-08-08 00:00:00.000,2025-08-07 00:00:00.000,Standard,35.01,9106.77,1277.98,125.42,5,42,
28791,TRK-147256328,84332,5245,12,2,2025-12-06 00:00:00.000,2025-12-13 00:00:00.000,,Standard,30.59,3337.88,1699.78,104.04,6,23,2
28792,TRK-301832351,5870,88643,9,10,2025-11-14 00:00:00.000,2025-11-21 00:00:00.000,2025-11-09 00:00:00.000,Standard,1.94,8350.31,1037.78,106.54,5,35,
28793,TRK-487813685,17994,8420,12,10,2025-03-02 00:00:00.000,2025-03-09 00:00:00.000,2025-03-11 00:00:00.000,Standard,42.59,1615.96,1865.51,28.39,5,32,
28794,TRK-760336345,51315,8290,11,9,2025-05-29 00:00:00.000,2025-06-05 00:00:00.000,2025-06-05 00:00:00.000,Standard,16.68,686.91,653.66,10.99,5,68,
28795,TRK-46447614,33506,73041,4,1,2025-08-07 00:00:00.000,2025-08-10 00:00:00.000,,Express,17.59,7198.77,251.88,129.52,6,31,14
28796,TRK-160306548,51810,63833,11,10,2025-12-02 00:00:00.000,2025-12-05 00:00:00.000,2025-12-04 00:00:00.000,Express,15.29,7259.25,1407.66,142.37,5,71,
28797,TRK-632359765,19234,92103,3,11,2025-07-10 00:00:00.000,2025-07-13 00:00:00.000,2025-07-13 00:00:00.000,Express,7.62,7760.98,1133.1,121.73,5,91,
28798,TRK-537800741,21756,65698,6,7,2026-02-02 00:00:00.000,2026-02-09 00:00:00.000,2026-02-08 00:00:00.000,Standard,0.74,8937.15,34.7,146.07,5,1,
28799,TRK-666867480,21137,74012,2,6,2025-06-18 00:00:00.000,2025-06-25 00:00:00.000,2025-06-27 00:00:00.000,Standard,39.48,4704.9,408.03,68.61,5,46,
28800,TRK-956325148,89956,83751,6,4,2025-06-03 00:00:00.000,2025-06-06 00:00:00.000,2025-06-05 00:00:00.000,Express,26.74,5241.07,1845.31,24.5,5,71,
28801,TRK-69959437,31220,37574,7,5,2025-09-05 00:00:00.000,2025-09-06 00:00:00.000,2025-09-06 00:00:00.000,Same-Day,26.87,3197.36,614.64,141.11,5,89,
28802,TRK-304052304,66759,88133,3,4,2025-10-02 00:00:00.000,2025-10-09 00:00:00.000,2025-10-09 00:00:00.000,Standard,4.81,9007.44,765.5,149.3,5,21,
28803,TRK-299103324,51147,50080,12,1,2026-01-27 00:00:00.000,2026-02-03 00:00:00.000,2026-02-03 00:00:00.000,Standard,10.69,3055.69,705.84,76.22,5,54,
28804,TRK-835456619,42978,8045,7,12,2025-10-17 00:00:00.000,2025-10-18 00:00:00.000,2025-10-18 00:00:00.000,Same-Day,32.43,1124.24,185.93,34.0,5,79,
28805,TRK-60912692,17668,22205,7,9,2025-12-09 00:00:00.000,2025-12-16 00:00:00.000,,Standard,46.77,7458.19,1055.1,134.27,6,22,8
28806,TRK-665184607,1353,40592,11,6,2025-10-01 00:00:00.000,2025-10-08 00:00:00.000,2025-10-08 00:00:00.000,Standard,25.62,5991.96,560.36,110.06,5,85,
28807,TRK-497739223,5652,27338,1,12,2025-08-15 00:00:00.000,2025-08-18 00:00:00.000,2025-08-18 00:00:00.000,Express,14.64,6554.82,1776.67,98.33,5,100,
28808,TRK-938599173,15075,6124,8,5,2025-12-03 00:00:00.000,2025-12-10 00:00:00.000,2025-12-10 00:00:00.000,Standard,34.92,4095.24,1196.63,103.18,5,73,
28809,TRK-190978068,33352,50429,10,10,2025-07-06 00:00:00.000,2025-07-13 00:00:00.000,2025-07-12 00:00:00.000,Standard,31.11,2151.24,1270.7,15.14,5,99,
28810,TRK-633549018,93130,10708,1,9,2025-10-13 00:00:00.000,2025-10-20 00:00:00.000,2025-10-20 00:00:00.000,Standard,2.14,5210.28,367.64,26.21,5,79,
28811,TRK-157432601,95574,77189,11,11,2025-11-14 00:00:00.000,2025-11-17 00:00:00.000,2025-11-16 00:00:00.000,Express,20.24,9179.94,1538.33,11.57,5,8,
28812,TRK-678382040,68742,43115,12,7,2026-01-16 00:00:00.000,2026-01-23 00:00:00.000,2026-01-23 00:00:00.000,Standard,38.03,9395.19,162.24,109.18,5,8,
28813,TRK-670893604,76986,19537,11,11,2025-04-12 00:00:00.000,2025-04-19 00:00:00.000,2025-04-18 00:00:00.000,Standard,35.86,9281.91,335.82,46.28,5,58,
28814,TRK-917636405,14111,67685,5,2,2025-03-22 00:00:00.000,2025-03-29 00:00:00.000,2025-03-29 00:00:00.000,Standard,44.6,9527.81,342.78,30.61,5,51,
28815,TRK-10256191,37364,15704,10,2,2025-07-28 00:00:00.000,2025-07-29 00:00:00.000,2025-07-29 00:00:00.000,Same-Day,41.86,5396.28,1841.59,62.46,5,69,
28816,TRK-297506652,80680,37436,10,3,2025-05-16 00:00:00.000,2025-05-23 00:00:00.000,,Standard,16.6,7897.38,362.95,130.93,6,90,5
28817,TRK-113576046,48333,60552,4,2,2025-04-16 00:00:00.000,2025-04-23 00:00:00.000,2025-04-22 00:00:00.000,Standard,6.59,5228.1,1786.66,82.82,5,56,
28818,TRK-251977126,20829,21791,6,3,2026-02-25 00:00:00.000,2026-02-28 00:00:00.000,2026-02-28 00:00:00.000,Express,22.25,2597.71,1049.56,126.16,5,21,
28819,TRK-931656692,4699,76751,10,11,2025-03-07 00:00:00.000,2025-03-08 00:00:00.000,2025-03-10 00:00:00.000,Same-Day,35.3,2581.06,,101.53,5,59,
28820,TRK-477173536,79157,62760,2,11,2025-11-03 00:00:00.000,2025-11-10 00:00:00.000,2025-11-10 00:00:00.000,Standard,7.21,8299.86,528.79,57.05,5,97,
28821,TRK-798427840,41168,14579,2,3,2025-07-31 00:00:00.000,2025-08-07 00:00:00.000,2025-08-11 00:00:00.000,Standard,7.05,9861.99,1324.61,67.44,5,56,
28822,TRK-198063319,39183,27828,10,1,2025-06-02 00:00:00.000,2025-06-05 00:00:00.000,2025-06-08 00:00:00.000,Express,17.83,6021.12,689.86,133.31,5,32,
28823,TRK-628042354,79426,36676,2,12,2025-08-01 00:00:00.000,2025-08-08 00:00:00.000,2025-08-09 00:00:00.000,Standard,30.13,9907.26,390.07,65.22,5,30,
28824,TRK-270438648,81789,58021,6,8,2025-06-01 00:00:00.000,2025-06-08 00:00:00.000,2025-06-12 00:00:00.000,Standard,8.42,9695.97,1835.93,146.16,5,23,
28825,TRK-973305312,89556,22875,6,4,2025-03-25 00:00:00.000,2025-03-26 00:00:00.000,2025-03-30 00:00:00.000,Same-Day,47.45,2627.69,1804.2,101.16,5,72,
28826,TRK-453132340,92516,49734,12,11,2026-02-28 00:00:00.000,2026-03-07 00:00:00.000,2026-03-11 00:00:00.000,Standard,39.02,4302.94,1157.72,81.94,5,27,
28827,TRK-310431945,89038,49494,12,3,2026-02-20 00:00:00.000,2026-02-27 00:00:00.000,2026-02-26 00:00:00.000,Standard,9.36,1504.62,1139.78,42.77,5,65,
28828,TRK-930269481,91094,3663,4,11,2025-10-26 00:00:00.000,2025-11-02 00:00:00.000,2025-11-01 00:00:00.000,Standard,21.54,266.99,1442.04,91.75,5,79,
28829,TRK-937369250,40206,54049,7,12,2025-11-26 00:00:00.000,2025-11-29 00:00:00.000,,Express,39.87,2000.61,1662.84,40.74,6,50,17
28830,TRK-780237946,25167,86540,12,5,2025-04-09 00:00:00.000,2025-04-16 00:00:00.000,2025-04-20 00:00:00.000,Standard,9.2,8082.57,761.71,113.9,5,87,
28831,TRK-996734094,27256,65116,5,4,2025-08-14 00:00:00.000,2025-08-21 00:00:00.000,2025-08-21 00:00:00.000,Standard,28.98,517.3,1982.55,96.24,5,27,
28832,TRK-156339554,38434,46129,3,7,2025-05-24 00:00:00.000,2025-05-27 00:00:00.000,,Express,24.28,8636.35,489.01,62.17,6,28,19
28833,TRK-117772773,74307,5503,8,3,2026-02-15 00:00:00.000,2026-02-18 00:00:00.000,,Express,19.19,5763.09,512.43,133.17,6,62,6
28834,TRK-269633177,23288,86991,8,5,2025-03-11 00:00:00.000,2025-03-18 00:00:00.000,2025-03-18 00:00:00.000,Standard,20.13,3951.15,1089.25,32.68,5,53,
28835,TRK-765707552,77139,26934,5,7,2025-06-08 00:00:00.000,2025-06-09 00:00:00.000,2025-06-08 00:00:00.000,Same-Day,42.06,4683.46,57.38,136.48,5,96,
28836,TRK-695113926,67668,33932,12,6,2026-01-15 00:00:00.000,2026-01-16 00:00:00.000,2026-01-16 00:00:00.000,Same-Day,29.44,1525.25,508.71,83.77,5,11,
28837,TRK-212180093,3266,52700,7,3,2025-08-13 00:00:00.000,2025-08-16 00:00:00.000,2025-08-19 00:00:00.000,Express,46.47,3709.83,1109.95,83.23,5,65,
28838,TRK-185889492,41485,42957,2,6,2025-08-14 00:00:00.000,2025-08-21 00:00:00.000,2025-08-20 00:00:00.000,Standard,16.76,7623.23,1380.02,140.49,5,44,
28839,TRK-819802861,7797,81362,4,8,2025-04-25 00:00:00.000,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Standard,18.56,8049.22,1923.3,94.97,5,82,
28840,TRK-481245534,34892,35289,5,2,2025-11-16 00:00:00.000,2025-11-19 00:00:00.000,,Express,30.52,507.09,1705.68,16.86,6,15,3
28841,TRK-116276713,15249,55970,6,2,2025-03-18 00:00:00.000,2025-03-25 00:00:00.000,2025-03-25 00:00:00.000,Standard,25.4,2341.27,1375.74,-101.39,5,81,
28842,TRK-570713633,77905,22429,2,2,2025-05-07 00:00:00.000,2025-05-14 00:00:00.000,2025-05-14 00:00:00.000,Standard,35.07,9996.41,1450.8,139.17,5,70,
28843,TRK-368580433,24421,27318,2,9,2025-05-10 00:00:00.000,2025-05-17 00:00:00.000,,Standard,10.7,1464.58,1172.95,112.45,6,97,19
28844,TRK-871292061,25799,42668,10,6,2025-09-23 00:00:00.000,2025-09-26 00:00:00.000,2025-09-25 00:00:00.000,Express,44.83,5342.77,1641.18,12.28,5,99,
28845,TRK-194309099,84436,69042,12,6,2026-02-17 00:00:00.000,2026-02-20 00:00:00.000,2026-02-19 00:00:00.000,Express,33.82,3444.4,372.28,48.84,5,52,
28846,TRK-417402141,96437,36431,1,4,2025-08-05 00:00:00.000,2025-08-12 00:00:00.000,2025-08-12 00:00:00.000,Standard,8.77,4105.17,1651.87,119.56,5,23,
28847,TRK-744033277,95342,9309,2,12,2025-10-17 00:00:00.000,2025-10-24 00:00:00.000,2025-10-28 00:00:00.000,Standard,14.64,3966.71,1598.39,44.75,5,51,
28848,TRK-123449228,78832,51671,12,11,2025-05-04 00:00:00.000,2025-05-11 00:00:00.000,,Standard,29.94,7160.7,340.86,63.02,6,59,4
28849,TRK-840002164,7465,46110,1,4,2025-05-05 00:00:00.000,2025-05-06 00:00:00.000,,Same-Day,40.79,7587.41,1858.92,112.64,6,14,13
28850,TRK-631961248,14116,13446,5,7,2025-10-02 00:00:00.000,2025-10-09 00:00:00.000,2025-10-09 00:00:00.000,Standard,39.47,2489.3,298.53,-84.18,5,32,
28851,TRK-928959884,3433,88925,5,2,2025-05-29 00:00:00.000,2025-06-05 00:00:00.000,2025-06-04 00:00:00.000,Standard,31.13,8176.62,1298.82,111.1,5,56,
28852,TRK-680932851,53200,48480,8,3,2026-01-07 00:00:00.000,2026-01-14 00:00:00.000,2026-01-14 00:00:00.000,Standard,45.79,6458.75,689.38,18.22,5,71,
28853,TRK-126477244,49673,74009,2,1,2026-01-02 00:00:00.000,2026-01-09 00:00:00.000,2026-01-09 00:00:00.000,Standard,21.95,8881.1,1539.93,147.1,5,40,
28854,TRK-755359309,79461,38191,12,4,2025-05-07 00:00:00.000,2025-05-10 00:00:00.000,2025-05-10 00:00:00.000,Express,40.25,4370.43,512.51,101.29,5,100,
28855,TRK-854111320,9229,61827,4,4,2026-01-02 00:00:00.000,2026-01-05 00:00:00.000,2026-01-04 00:00:00.000,Express,32.8,4600.49,403.68,9.62,5,14,
28856,TRK-374741454,8693,40014,11,11,2026-01-13 00:00:00.000,2026-01-20 00:00:00.000,2026-01-19 00:00:00.000,Standard,15.3,8472.78,1788.51,149.18,5,1,
28857,TRK-156476973,28032,64959,3,6,2025-03-18 00:00:00.000,2025-03-25 00:00:00.000,,Standard,15.27,4602.6,973.63,79.57,6,10,15
28858,TRK-903199280,33376,33702,11,5,2025-07-01 00:00:00.000,2025-07-08 00:00:00.000,2025-07-10 00:00:00.000,Standard,46.33,1548.93,774.23,81.82,5,25,
28859,TRK-313853721,12807,88285,4,2,2025-08-07 00:00:00.000,2025-08-10 00:00:00.000,,Express,47.64,1737.44,1311.88,124.14,6,20,19
28860,TRK-796237069,91050,33975,2,11,2025-07-22 00:00:00.000,2025-07-29 00:00:00.000,2025-07-28 00:00:00.000,Standard,35.16,3594.65,1811.63,98.87,5,85,
28861,TRK-423244102,14864,66234,2,1,2025-07-02 00:00:00.000,2025-07-09 00:00:00.000,,Standard,1.74,5772.33,385.49,75.84,6,65,14
28862,TRK-203820987,67351,32080,4,10,2025-03-13 00:00:00.000,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,Same-Day,10.03,7792.43,1192.15,59.79,5,21,
28863,TRK-998669461,4592,14690,11,8,2025-12-07 00:00:00.000,2025-12-14 00:00:00.000,2025-12-14 00:00:00.000,Standard,44.16,1640.71,1544.4,9.05,5,26,
28864,TRK-492743124,48118,79851,10,9,2025-08-11 00:00:00.000,2025-08-18 00:00:00.000,2025-08-22 00:00:00.000,Standard,21.65,9519.4,358.02,93.32,5,29,
28865,TRK-384541230,446,11419,1,1,2026-02-12 00:00:00.000,2026-02-19 00:00:00.000,,Standard,33.52,7853.68,1434.72,39.97,6,92,19
28866,TRK-158338635,46190,94876,6,12,2025-12-26 00:00:00.000,2026-01-02 00:00:00.000,2026-01-02 00:00:00.000,Standard,44.38,788.23,1747.18,147.47,5,78,
28867,TRK-59899421,59557,70781,2,4,2026-02-15 00:00:00.000,2026-02-22 00:00:00.000,2026-02-22 00:00:00.000,Standard,35.61,6028.13,110.09,111.27,5,20,
28868,TRK-47292468,67617,94111,6,8,2025-07-24 00:00:00.000,2025-07-31 00:00:00.000,2025-07-30 00:00:00.000,Standard,47.75,1600.38,1412.31,24.15,5,13,
28869,TRK-924649201,8580,59318,8,2,2025-09-15 00:00:00.000,2025-09-22 00:00:00.000,2025-09-22 00:00:00.000,Standard,8.36,1782.68,876.23,147.88,5,87,
28870,TRK-216187139,30983,81973,7,12,2025-07-27 00:00:00.000,2025-07-30 00:00:00.000,2025-08-03 00:00:00.000,Express,2.81,9090.7,325.5,51.41,5,70,
28871,TRK-218851925,64072,1110,6,7,2026-01-30 00:00:00.000,2026-01-31 00:00:00.000,2026-01-31 00:00:00.000,Same-Day,11.14,1543.76,770.37,144.89,5,66,
28872,TRK-793997512,74890,84886,8,6,2025-12-01 00:00:00.000,2025-12-08 00:00:00.000,2025-12-07 00:00:00.000,Standard,10.77,2632.93,1120.32,13.19,5,94,
28873,TRK-457566247,35402,10916,7,9,2025-03-02 00:00:00.000,2025-03-09 00:00:00.000,2025-03-10 00:00:00.000,Standard,11.81,9924.95,973.38,25.31,5,29,
28874,TRK-601220576,92687,59932,7,6,2025-06-17 00:00:00.000,2025-06-24 00:00:00.000,2025-06-24 00:00:00.000,Standard,32.74,3240.42,1393.24,27.24,5,45,
28875,TRK-847035752,76821,5028,11,3,2025-11-11 00:00:00.000,2025-11-18 00:00:00.000,2025-11-17 00:00:00.000,Standard,49.24,9610.1,864.71,121.47,5,24,
28876,TRK-69301870,49275,83066,11,2,2026-01-28 00:00:00.000,2026-02-04 00:00:00.000,2026-02-03 00:00:00.000,Standard,16.88,6835.52,1042.09,28.71,5,60,
28877,TRK-263470666,17035,13188,4,9,2025-09-04 00:00:00.000,2025-09-11 00:00:00.000,,Standard,21.79,9113.01,1720.17,95.97,6,95,5
28878,TRK-855845648,18110,68635,11,2,2025-10-30 00:00:00.000,2025-11-06 00:00:00.000,2025-11-06 00:00:00.000,Standard,36.97,7958.04,1232.17,103.53,5,77,
28879,TRK-768994015,73532,88403,10,6,2025-11-05 00:00:00.000,2025-11-12 00:00:00.000,2025-11-12 00:00:00.000,Standard,0.69,8151.2,1648.2,94.73,5,94,
28880,TRK-104297164,76367,14322,7,4,2025-09-22 00:00:00.000,2025-09-29 00:00:00.000,,Standard,20.39,4322.89,1246.92,41.81,6,9,4
28881,TRK-464005083,82354,55455,6,12,2025-10-09 00:00:00.000,2025-10-12 00:00:00.000,2025-10-12 00:00:00.000,Express,45.67,2181.34,341.79,24.16,5,68,
28882,TRK-604388600,16580,11963,4,8,2025-09-25 00:00:00.000,2025-10-02 00:00:00.000,2025-10-01 00:00:00.000,Standard,18.98,6192.58,1789.92,124.24,5,62,
28883,TRK-792077327,29674,20742,1,7,2025-04-24 00:00:00.000,2025-04-27 00:00:00.000,,Express,28.03,611.41,196.56,65.23,6,42,1
28884,TRK-36769997,24581,60883,1,10,2026-02-27 00:00:00.000,2026-03-06 00:00:00.000,2026-03-10 00:00:00.000,Standard,35.2,3074.69,1968.35,95.16,5,91,
28885,TRK-436008474,13218,65090,11,6,2025-10-10 00:00:00.000,2025-10-13 00:00:00.000,2025-10-15 00:00:00.000,Express,48.55,950.46,97.39,23.81,5,98,
28886,TRK-816311280,96097,78391,12,4,2026-01-19 00:00:00.000,2026-01-26 00:00:00.000,,Standard,40.17,9002.31,1826.45,74.96,6,95,19
28887,TRK-253099987,77144,15588,10,9,2025-07-18 00:00:00.000,2025-07-25 00:00:00.000,2025-07-25 00:00:00.000,Standard,9.99,9850.46,,119.63,5,90,
28888,TRK-259648177,97503,51319,9,5,2025-07-14 00:00:00.000,2025-07-15 00:00:00.000,2025-07-18 00:00:00.000,Same-Day,9.06,3451.31,1115.0,126.3,5,3,
28889,TRK-929182646,14492,11097,5,11,2025-06-28 00:00:00.000,2025-07-05 00:00:00.000,2025-07-04 00:00:00.000,Standard,49.32,3834.05,664.0,103.69,5,52,
28890,TRK-260492623,80620,53240,12,5,2025-09-29 00:00:00.000,2025-10-06 00:00:00.000,,Standard,34.57,2677.79,1917.88,71.21,6,62,7
28891,TRK-678241671,13143,7631,9,8,2025-12-07 00:00:00.000,2025-12-14 00:00:00.000,2025-12-14 00:00:00.000,Standard,37.4,780.61,62.16,112.94,5,64,
28892,TRK-504207070,94332,16803,1,7,2025-04-13 00:00:00.000,2025-04-16 00:00:00.000,2025-04-19 00:00:00.000,Express,32.15,7093.32,1073.47,90.84,5,50,
28893,TRK-754587563,20243,38276,7,8,2025-12-07 00:00:00.000,2025-12-14 00:00:00.000,2025-12-14 00:00:00.000,Standard,23.53,2053.7,1463.84,-93.29,5,13,
28894,TRK-432583157,31421,87916,10,12,2026-01-20 00:00:00.000,2026-01-23 00:00:00.000,2026-01-22 00:00:00.000,Express,13.61,7878.28,596.78,80.28,5,84,
28895,TRK-624815186,28296,4584,12,9,2025-12-14 00:00:00.000,2025-12-15 00:00:00.000,2025-12-15 00:00:00.000,Same-Day,42.61,6251.98,1129.88,144.36,5,6,
28896,TRK-406792793,77243,81496,10,7,2025-07-11 00:00:00.000,2025-07-18 00:00:00.000,2025-07-18 00:00:00.000,Standard,12.08,7631.98,523.7,83.57,5,55,
28897,TRK-961477119,15637,2184,7,7,2025-03-16 00:00:00.000,2025-03-23 00:00:00.000,2025-03-23 00:00:00.000,Standard,44.89,6666.15,1622.44,52.14,5,97,
28898,TRK-439683654,34350,17877,12,8,2025-07-27 00:00:00.000,2025-08-03 00:00:00.000,2025-08-06 00:00:00.000,Standard,15.35,3349.15,735.02,39.14,5,81,
28899,TRK-819236876,15787,5346,1,2,2025-06-13 00:00:00.000,2025-06-20 00:00:00.000,2025-06-19 00:00:00.000,Standard,29.85,2720.74,202.33,31.42,5,93,
28900,TRK-217128916,29915,22218,9,8,2025-07-25 00:00:00.000,2025-08-01 00:00:00.000,2025-08-01 00:00:00.000,Standard,47.66,3897.05,1962.27,141.75,5,48,
28901,TRK-58440206,32373,30074,1,11,2026-02-25 00:00:00.000,2026-02-28 00:00:00.000,2026-02-27 00:00:00.000,Express,15.1,3347.76,143.45,138.48,5,75,
28902,TRK-678170058,24011,96656,8,12,2025-06-25 00:00:00.000,2025-07-02 00:00:00.000,2025-07-04 00:00:00.000,Standard,16.46,7291.58,1184.41,46.89,5,22,
28903,TRK-158715418,54719,24140,10,5,2026-02-13 00:00:00.000,2026-02-16 00:00:00.000,2026-02-15 00:00:00.000,Express,18.03,2301.07,351.77,38.19,5,1,
28904,TRK-964438152,54697,83797,12,3,2025-08-04 00:00:00.000,2025-08-07 00:00:00.000,2025-08-07 00:00:00.000,Express,11.96,3268.87,14.02,99.58,5,82,
28905,TRK-497166388,48103,66654,11,9,2025-07-24 00:00:00.000,2025-07-31 00:00:00.000,2025-07-31 00:00:00.000,Standard,43.36,8938.19,843.81,149.42,5,69,
28906,TRK-273569084,16593,25984,5,5,2025-05-17 00:00:00.000,2025-05-24 00:00:00.000,,Standard,37.59,3780.35,855.97,57.6,6,67,1
28907,TRK-569712878,94247,62390,8,6,2025-07-24 00:00:00.000,2025-07-31 00:00:00.000,2025-08-04 00:00:00.000,Standard,33.16,1396.38,1912.78,100.01,5,13,
28908,TRK-456215213,77452,48422,11,1,2025-05-02 00:00:00.000,2025-05-05 00:00:00.000,2025-05-06 00:00:00.000,Express,5.01,7032.25,1962.64,48.08,5,84,
28909,TRK-750353449,44057,33742,8,2,2025-05-08 00:00:00.000,2025-05-15 00:00:00.000,2025-05-15 00:00:00.000,Standard,8.29,6177.9,390.98,13.83,5,35,
28910,TRK-865762321,90006,45127,5,6,2025-07-21 00:00:00.000,2025-07-28 00:00:00.000,2025-07-28 00:00:00.000,Standard,32.79,7627.56,1038.55,141.05,5,32,
28911,TRK-983227089,31591,80897,7,4,2025-11-08 00:00:00.000,2025-11-11 00:00:00.000,2025-11-10 00:00:00.000,Express,26.09,2601.79,260.36,89.3,5,99,
28912,TRK-82970905,96855,43666,3,2,2025-12-27 00:00:00.000,2026-01-03 00:00:00.000,2026-01-04 00:00:00.000,Standard,45.99,6918.42,923.48,80.36,5,10,
28913,TRK-464537364,41938,71377,2,5,2025-12-03 00:00:00.000,2025-12-10 00:00:00.000,,Standard,0.53,4918.68,1339.27,17.72,6,80,3
28914,TRK-660146132,70488,67161,12,2,2025-04-12 00:00:00.000,2025-04-19 00:00:00.000,2025-04-21 00:00:00.000,Standard,39.72,2257.99,1763.03,89.99,5,17,
28915,TRK-950333258,6028,51669,3,12,2025-05-23 00:00:00.000,2025-05-30 00:00:00.000,2025-05-30 00:00:00.000,Standard,33.53,9444.43,1946.05,89.87,5,60,
28916,TRK-203800354,1174,27257,3,4,2025-07-14 00:00:00.000,2025-07-21 00:00:00.000,2025-07-21 00:00:00.000,Standard,30.25,668.72,1672.65,10.21,5,78,
28917,TRK-386311344,53735,253,5,3,2025-03-15 00:00:00.000,2025-03-16 00:00:00.000,2025-03-15 00:00:00.000,Same-Day,33.48,7950.41,1486.15,37.8,5,57,
28918,TRK-79854881,89281,8832,3,10,2025-03-24 00:00:00.000,2025-03-31 00:00:00.000,2025-03-31 00:00:00.000,Standard,12.83,3935.07,210.47,146.06,5,53,
28919,TRK-717665537,61519,8577,8,12,2025-10-23 00:00:00.000,2025-10-30 00:00:00.000,2025-10-29 00:00:00.000,Standard,4.31,8107.91,301.64,122.97,5,15,
28920,TRK-128982274,4187,68921,1,10,2025-05-24 00:00:00.000,2025-05-31 00:00:00.000,2025-05-31 00:00:00.000,Standard,40.31,8215.56,845.25,102.27,5,59,
28921,TRK-988068552,22497,46608,5,4,2025-10-05 00:00:00.000,2025-10-12 00:00:00.000,2025-10-12 00:00:00.000,Standard,43.01,8157.37,252.25,130.35,5,65,
28922,TRK-722915139,96692,61067,10,4,2025-10-01 00:00:00.000,2025-10-08 00:00:00.000,2025-10-07 00:00:00.000,Standard,10.98,9433.4,1581.51,113.3,5,89,
28923,TRK-872525301,17055,67802,8,9,2025-06-15 00:00:00.000,2025-06-22 00:00:00.000,2025-06-21 00:00:00.000,Standard,21.76,626.78,1817.32,5.24,5,15,
28924,TRK-515801871,80918,98879,4,12,2026-02-11 00:00:00.000,2026-02-18 00:00:00.000,2026-02-17 00:00:00.000,Standard,29.14,9245.72,1338.54,126.34,5,46,
